open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775352900000,2058.08,2058.09,2056.70,2056.70,2136.156,1775353199999,4394898.17281,2986,977.880,2011918.55097,0
1775353200000,2056.71,2057.74,2056.26,2057.13,2778.504,1775353499999,5715046.11116,3879,1664.060,3422736.86630,0
1775353500000,2057.13,2057.84,2057.09,2057.83,1975.923,1775353799999,4065053.56558,3037,1293.857,2661873.52930,0
1775353800000,2057.84,2058.19,2056.44,2056.44,1832.224,1775354099999,3769639.62696,2943,985.751,2028161.12108,0
1775354100000,2056.44,2057.01,2056.37,2056.40,2585.154,1775354399999,5316869.62906,2994,1605.097,3301233.05223,0
1775354400000,2056.39,2056.39,2052.65,2055.13,13401.555,1775354699999,27534291.51226,14962,4958.417,10187155.67640,0
1775354700000,2055.12,2055.61,2053.81,2054.11,4115.243,1775354999999,8455764.39232,5874,1763.751,3624160.26962,0
1775355000000,2054.12,2054.66,2053.27,2053.65,3711.047,1775355299999,7621990.94980,4861,1847.631,3794747.11939,0
1775355300000,2053.65,2057.08,2053.65,2056.67,6950.139,1775355599999,14288492.68264,7639,5628.616,11571605.08913,0
1775355600000,2056.67,2057.91,2056.27,2057.69,5574.601,1775355899999,11467164.99874,5945,3856.000,7931811.19591,0
1775355900000,2057.68,2058.66,2056.91,2057.48,5153.558,1775356199999,10604386.34423,7590,2712.898,5582558.79652,0
1775356200000,2057.48,2059.18,2056.82,2058.26,2961.454,1775356499999,6095653.69060,5437,1692.800,3484235.49502,0
1775356500000,2058.26,2058.40,2057.57,2057.97,2525.472,1775356799999,5197674.66372,3053,1522.238,3132831.84815,0
1775356800000,2057.98,2057.98,2057.41,2057.47,1114.022,1775357099999,2292209.02372,1825,484.969,997859.81157,0
1775357100000,2057.47,2057.72,2057.13,2057.30,1432.386,1775357399999,2946930.23809,2193,758.336,1560170.74786,0
1775357400000,2057.30,2058.54,2057.29,2058.43,2602.469,1775357699999,5355814.49921,3345,1935.221,3982726.49273,0
1775357700000,2058.43,2059.20,2058.28,2058.98,2718.953,1775357999999,5598037.37230,2916,1559.361,3210528.73004,0
1775358000000,2058.98,2059.99,2058.67,2058.81,2892.410,1775358299999,5956200.10321,3879,1919.165,3952098.58412,0
1775358300000,2058.82,2059.02,2058.29,2059.02,1893.434,1775358599999,3897843.02191,3095,961.806,1980009.47350,0
1775358600000,2059.01,2059.27,2058.69,2059.27,1399.285,1775358899999,2880921.89438,1833,808.276,1664101.29456,0
1775358900000,2059.27,2059.27,2057.08,2057.09,1669.900,1775359199999,3436841.17553,2819,279.238,574726.21260,0
1775359200000,2057.09,2057.61,2056.34,2057.60,2111.046,1775359499999,4342083.77776,2977,1274.143,2620630.56990,0
1775359500000,2057.60,2057.61,2057.27,2057.27,658.012,1775359799999,1353842.91041,1891,300.735,618753.12087,0
1775359800000,2057.28,2057.28,2054.54,2054.78,4130.037,1775360099999,8489525.12693,5846,1226.175,2520335.96511,0
1775360100000,2054.79,2055.05,2054.25,2055.05,1864.966,1775360399999,3831760.03540,2740,756.686,1554667.13468,0
1775360400000,2055.05,2056.13,2054.82,2056.06,1381.855,1775360699999,2840418.24657,2218,929.494,1910626.21047,0
1775360700000,2056.06,2056.78,2055.58,2055.79,2139.925,1775360999999,4400099.37800,2411,1469.682,3022019.74710,0
1775361000000,2055.80,2055.80,2054.76,2055.39,1934.829,1775361299999,3976559.78142,2552,900.788,1851219.62051,0
1775361300000,2055.40,2055.70,2055.02,2055.69,1611.011,1775361599999,3311239.81288,2009,1132.410,2327547.96778,0
1775361600000,2055.69,2055.70,2054.76,2055.30,1831.499,1775361899999,3764015.36547,2767,578.757,1189441.19396,0
1775361900000,2055.29,2055.30,2054.10,2054.53,1977.666,1775362199999,4063193.24359,2876,675.035,1386834.39847,0
1775362200000,2054.52,2054.53,2053.01,2053.64,3452.443,1775362499999,7089880.22376,3646,1398.231,2871220.79028,0
1775362500000,2053.65,2055.18,2053.19,2054.79,4779.732,1775362799999,9818583.49998,4311,3385.909,6955615.45998,0
1775362800000,2054.78,2055.29,2054.71,2054.93,1730.946,1775363099999,3557179.40501,2315,1220.430,2508002.02283,0
1775363100000,2054.93,2057.19,2054.92,2057.00,2455.511,1775363399999,5049241.32147,3954,1913.859,3935198.96249,0
1775363400000,2057.01,2057.01,2055.42,2055.43,2850.534,1775363699999,5862053.59729,3560,947.513,1948468.23425,0
1775363700000,2055.43,2055.90,2054.85,2055.02,1822.072,1775363999999,3744635.79063,2891,760.962,1563907.26339,0
1775364000000,2055.02,2055.03,2053.83,2054.28,1814.076,1775364299999,3726262.10472,2187,1020.140,2095352.83254,0
1775364300000,2054.28,2054.49,2053.33,2053.33,1652.632,1775364599999,3394587.04873,2527,720.250,1479380.40362,0
1775364600000,2053.33,2054.36,2053.33,2053.88,1391.982,1775364899999,2859154.23126,2460,814.395,1672770.12957,0
1775364900000,2053.88,2055.71,2053.70,2054.25,2492.455,1775365199999,5121372.46819,4368,1699.642,3492427.54215,0
1775365200000,2054.25,2055.31,2053.80,2054.49,2513.375,1775365499999,5163914.89798,3063,1472.253,3024565.74681,0
1775365500000,2054.49,2055.22,2054.28,2055.17,1146.893,1775365799999,2356564.79599,2489,930.596,1912138.64015,0
1775365800000,2055.17,2055.88,2053.33,2053.55,3978.770,1775366099999,8174467.38775,5486,1707.661,3508355.16732,0
1775366100000,2053.56,2053.92,2052.74,2052.75,3309.515,1775366399999,6794970.49237,5844,1045.413,2146407.37400,0
1775366400000,2052.74,2052.75,2050.08,2052.01,14660.304,1775366699999,30072017.80439,13216,6713.192,13770562.76326,0
1775366700000,2052.01,2052.38,2051.47,2051.92,2330.159,1775366999999,4781412.92317,3525,1039.286,2132635.86126,0
1775367000000,2051.93,2052.60,2051.44,2052.36,3518.436,1775367299999,7220094.91036,4634,1957.699,4017423.95928,0
1775367300000,2052.36,2052.36,2050.79,2051.51,3048.611,1775367599999,6253872.63768,3633,1016.335,2084767.37387,0
1775367600000,2051.52,2052.23,2051.31,2052.22,1172.985,1775367899999,2406602.70058,2032,912.944,1873115.12752,0
1775367900000,2052.21,2052.63,2051.98,2052.14,2122.519,1775368199999,4356063.61341,2805,800.856,1643613.19250,0
1775368200000,2052.13,2052.14,2046.42,2048.61,22877.505,1775368499999,46867089.75287,23263,8123.787,16642663.67111,0
1775368500000,2048.60,2048.61,2046.00,2047.74,9614.843,1775368799999,19682428.05629,10143,4021.253,8231956.30898,0
1775368800000,2047.74,2048.11,2046.06,2047.00,12211.421,1775369099999,24997022.05930,11243,5423.928,11103242.20490,0
1775369100000,2047.01,2047.13,2036.67,2037.77,53906.016,1775369399999,110066626.35305,46584,17006.701,34722448.62340,0
1775369400000,2037.78,2038.25,2030.27,2031.88,76383.414,1775369699999,155324148.03884,65864,28568.439,58089376.43534,0
1775369700000,2031.88,2032.01,2026.32,2029.28,71037.714,1775369999999,144123792.17126,52511,25981.192,52710838.80960,0
1775370000000,2029.28,2036.94,2028.42,2033.01,38114.349,1775370299999,77490751.85719,35112,24641.951,50100545.61828,0
1775370300000,2033.01,2034.63,2031.92,2034.24,11856.606,1775370599999,24110208.46464,12177,6835.277,13900692.71596,0
1775370600000,2034.23,2038.40,2033.52,2037.40,21169.263,1775370899999,43115517.92541,20046,15990.717,32567799.87147,0
1775370900000,2037.40,2039.19,2035.00,2038.10,13862.975,1775371199999,28241033.41770,15071,7958.454,16215387.05818,0
1775371200000,2038.10,2038.80,2037.20,2038.21,5394.796,1775371499999,10993974.05299,6509,2781.981,5669501.89384,0
1775371500000,2038.22,2039.03,2037.02,2037.81,5013.722,1775371799999,10218516.20513,5660,2191.263,4466541.30465,0
1775371800000,2037.82,2038.99,2037.28,2037.28,4700.108,1775372099999,9579601.17410,4620,2037.068,4151983.65051,0
1775372100000,2037.28,2038.59,2037.24,2037.25,4225.530,1775372399999,8611180.71327,4948,2298.271,4683800.55122,0
1775372400000,2037.24,2041.58,2037.24,2038.84,19122.720,1775372699999,39010743.27074,15097,10040.295,20480427.06986,0
1775372700000,2038.84,2040.30,2038.70,2038.93,4815.263,1775372999999,9820811.27925,5697,2563.578,5228373.07089,0
1775373000000,2038.93,2041.25,2038.73,2040.64,6000.963,1775373299999,12243423.39991,6865,3457.044,7052931.27300,0
1775373300000,2040.65,2041.58,2038.23,2040.22,15067.402,1775373599999,30745272.42188,10772,4528.570,9239085.66102,0
1775373600000,2040.21,2040.56,2039.32,2039.32,3666.564,1775373899999,7479260.58277,4584,1700.729,3469163.06160,0
1775373900000,2039.32,2039.39,2037.79,2038.90,5612.076,1775374199999,11440373.79849,5532,2741.813,5589543.95124,0
1775374200000,2038.89,2039.12,2034.53,2035.70,15020.089,1775374499999,30581940.18420,15016,5785.641,11779043.14966,0
1775374500000,2035.69,2035.70,2033.01,2034.00,7026.887,1775374799999,14292123.84676,9404,2551.364,5189068.80399,0
1775374800000,2034.00,2035.71,2033.99,2035.01,4151.407,1775375099999,8448169.99562,4722,2514.690,5117171.66679,0
1775375100000,2035.02,2037.00,2033.69,2034.21,10356.764,1775375399999,21082700.90404,11460,6107.218,12432522.89918,0
1775375400000,2034.21,2035.70,2033.94,2035.54,3383.216,1775375699999,6885027.38824,4508,1912.366,3891682.45879,0
1775375700000,2035.54,2036.78,2035.54,2036.00,3361.566,1775375999999,6844639.47802,4225,1917.213,3903540.79838,0
1775376000000,2036.00,2037.59,2034.57,2035.96,6487.701,1775376299999,13209203.07179,8983,3485.462,7097108.57589,0
1775376300000,2035.96,2037.10,2035.54,2036.71,1818.596,1775376599999,3703637.94174,4472,1128.935,2299081.85409,0
1775376600000,2036.71,2037.80,2036.70,2037.21,2330.449,1775376899999,4747796.43963,4053,1346.369,2742930.51538,0
1775376900000,2037.21,2038.17,2036.70,2037.92,3469.129,1775377199999,7068630.80607,4876,2198.489,4479597.61875,0
1775377200000,2037.92,2038.33,2037.08,2037.08,2995.317,1775377499999,6104229.02617,4362,1355.900,2763245.12829,0
1775377500000,2037.09,2037.09,2036.09,2036.39,2083.663,1775377799999,4243647.98590,3231,827.195,1684607.34195,0
1775377800000,2036.40,2037.22,2036.09,2037.22,1623.458,1775378099999,3306365.06684,2814,971.698,1979070.87390,0
1775378100000,2037.22,2037.80,2036.78,2037.80,2468.925,1775378399999,5029868.14280,3365,1169.436,2382417.77307,0
1775378400000,2037.80,2038.36,2036.11,2036.50,2986.447,1775378699999,6084068.43506,3885,1348.623,2747677.68170,0
1775378700000,2036.49,2037.07,2036.49,2037.00,1147.431,1775378999999,2337233.53204,1824,705.546,1437144.34860,0
1775379000000,2037.01,2037.16,2036.55,2036.55,2293.545,1775379299999,4671498.51117,2521,1192.148,2428183.12690,0
1775379300000,2036.55,2039.04,2036.45,2038.06,5202.261,1775379599999,10603340.87410,5671,3870.952,7890022.62790,0
1775379600000,2038.06,2040.43,2037.72,2040.04,8106.471,1775379899999,16530331.76390,10545,5197.129,10598225.06936,0
1775379900000,2040.05,2041.24,2038.15,2039.08,5201.753,1775380199999,10611007.82562,8229,2025.768,4132501.83312,0
1775380200000,2039.08,2039.34,2038.48,2039.10,2163.706,1775380499999,4411789.29224,3073,1146.060,2336793.01882,0
1775380500000,2039.11,2040.80,2039.00,2040.45,4522.481,1775380799999,9224636.89864,4878,3048.418,6218156.13805,0
1775380800000,2040.46,2043.25,2040.29,2043.13,9361.240,1775381099999,19114605.76077,8187,5697.188,11633178.15742,0
1775381100000,2043.12,2043.80,2042.32,2042.83,7528.286,1775381399999,15380406.85948,7069,4196.777,8574073.11585,0
1775381400000,2042.83,2043.00,2041.91,2042.49,3686.679,1775381699999,7529004.85647,3950,1488.917,3040690.03934,0
1775381700000,2042.50,2043.59,2041.82,2043.00,4301.662,1775381999999,8787724.75125,6087,2823.165,5767501.90534,0
1775382000000,2043.01,2044.71,2043.00,2044.36,7020.666,1775382299999,14350150.30387,6791,4237.873,8662242.49256,0
1775382300000,2044.35,2044.59,2043.93,2044.58,3518.455,1775382599999,7192206.91215,3435,1897.330,3878395.20604,0
1775382600000,2044.59,2044.93,2044.00,2044.01,2440.790,1775382899999,4990102.82198,2882,1266.463,2589277.77976,0
1775382900000,2044.00,2044.00,2042.90,2043.22,5425.318,1775383199999,11086191.55943,5233,2025.286,4138442.48353,0
1775383200000,2043.23,2043.80,2042.25,2043.03,5079.719,1775383499999,10377543.19397,5793,1804.309,3686178.28438,0
1775383500000,2043.04,2044.57,2043.03,2043.56,3362.697,1775383799999,6872860.73067,4650,1991.100,4069517.10222,0
1775383800000,2043.55,2044.03,2042.00,2042.22,4648.543,1775384099999,9495179.71110,5003,1810.534,3698239.39549,0
1775384100000,2042.22,2042.87,2041.09,2042.38,5988.424,1775384399999,12228741.26546,5524,2461.207,5026327.01763,0
1775384400000,2042.38,2043.21,2042.16,2042.80,2151.961,1775384699999,4395944.70474,2399,1190.371,2431470.27777,0
1775384700000,2042.79,2044.12,2042.79,2044.11,1865.441,1775384999999,3811796.70908,2551,1282.046,2619733.36864,0
1775385000000,2044.12,2044.61,2043.36,2044.35,1577.258,1775385299999,3224076.04095,3106,752.559,1538312.83345,0
1775385300000,2044.36,2051.83,2044.35,2047.89,30638.936,1775385599999,62766798.00304,28423,20272.009,41525063.66392,0
1775385600000,2047.89,2048.31,2045.25,2046.09,11592.414,1775385899999,23724163.26566,11868,4886.719,10001413.99328,0
1775385900000,2046.09,2046.10,2043.70,2043.79,4438.079,1775386199999,9073264.53704,5963,1709.238,3494044.47193,0
1775386200000,2043.79,2044.16,2042.79,2043.51,3580.826,1775386499999,7317317.45110,3967,1223.959,2501068.16471,0
1775386500000,2043.51,2043.83,2043.37,2043.65,1470.557,1775386799999,3005265.76828,2374,849.822,1736752.85568,0
1775386800000,2043.64,2043.97,2041.80,2042.87,5144.651,1775387099999,10511085.33484,6475,2076.741,4243371.68596,0
1775387100000,2042.88,2043.88,2042.86,2043.88,2591.300,1775387399999,5294862.63488,4316,953.285,1947906.66317,0
1775387400000,2043.88,2044.88,2043.82,2043.82,3572.850,1775387699999,7304590.44370,4660,1912.887,3910777.19271,0
1775387700000,2043.83,2044.85,2043.50,2043.73,3604.670,1775387999999,7368752.29112,4258,2304.907,4711850.80104,0
1775388000000,2043.73,2044.53,2043.16,2043.16,1542.948,1775388299999,3153669.98036,2452,373.407,763276.27803,0
1775388300000,2043.17,2043.17,2040.50,2041.59,7226.786,1775388599999,14752966.88485,9148,3072.504,6271440.90845,0
1775388600000,2041.60,2042.00,2040.87,2041.49,3043.426,1775388899999,6213136.03047,5002,1021.108,2084624.34294,0
1775388900000,2041.50,2041.50,2039.35,2040.76,5668.056,1775389199999,11564572.98581,5955,2296.710,4685915.30608,0
1775389200000,2040.75,2040.96,2040.17,2040.25,2791.775,1775389499999,5696755.62952,2934,873.335,1782057.31175,0
1775389500000,2040.26,2041.00,2039.55,2040.67,2352.191,1775389799999,4798739.69567,3629,1020.725,2082404.07172,0
1775389800000,2040.68,2041.52,2040.67,2041.52,1941.926,1775390099999,3964137.91372,3121,1191.021,2431306.23796,0
1775390100000,2041.52,2041.52,2040.87,2040.88,1579.899,1775390399999,3224768.20958,2109,772.733,1577242.74208,0
1775390400000,2040.88,2040.89,2037.42,2037.43,11540.812,1775390699999,23530084.33688,10094,3392.937,6918896.71225,0
1775390700000,2037.42,2039.86,2037.27,2039.29,8089.264,1775390999999,16492551.56937,8866,4586.252,9350542.95536,0
1775391000000,2039.30,2039.30,2037.08,2037.74,5909.013,1775391299999,12042735.51272,7941,1793.882,3655963.57829,0
1775391300000,2037.74,2039.00,2037.50,2038.53,2549.279,1775391599999,5196302.98801,5303,1558.728,3177265.29259,0
1775391600000,2038.54,2038.54,2037.07,2037.95,2315.951,1775391899999,4718967.85978,3671,1041.087,2121232.34123,0
1775391900000,2037.96,2037.96,2036.20,2036.31,4251.868,1775392199999,8661144.05116,4904,860.804,1753690.21262,0
1775392200000,2036.30,2036.85,2028.01,2028.89,48436.847,1775392499999,98420168.77346,40193,18423.344,37426658.83433,0
1775392500000,2028.90,2029.00,2022.24,2024.19,86304.330,1775392799999,174787749.44790,59681,29138.945,59015102.21978,0
1775392800000,2024.19,2025.76,2020.61,2023.59,42178.773,1775393099999,85326484.48531,30285,17425.983,35260949.93541,0
1775393100000,2023.59,2023.90,2021.69,2023.75,19146.104,1775393399999,38733994.99857,17979,10388.660,21018021.25731,0
1775393400000,2023.75,2027.77,2023.71,2027.48,30590.484,1775393699999,61962429.96642,21158,21337.189,43215824.51777,0
1775393700000,2027.48,2028.32,2026.85,2026.96,10224.599,1775393999999,20731500.89472,9600,4738.978,9609162.95385,0
1775394000000,2026.95,2029.50,2026.54,2029.30,12913.998,1775394299999,26190061.39403,12100,8507.870,17253903.30270,0
1775394300000,2029.30,2029.30,2027.75,2028.53,5727.039,1775394599999,11616787.95731,7128,2641.854,5358574.12226,0
1775394600000,2028.52,2028.88,2024.92,2025.38,7808.626,1775394899999,15826533.24443,8553,2849.881,5776812.85932,0
1775394900000,2025.38,2027.47,2024.92,2027.40,6521.053,1775395199999,13212009.95319,9057,3542.929,7178479.80125,0
1775395200000,2027.41,2031.85,2027.12,2030.00,13739.875,1775395499999,27896536.18732,13345,8309.130,16869023.01286,0
1775395500000,2030.00,2030.00,2024.31,2024.61,12029.236,1775395799999,24389987.39958,13393,3057.259,6198531.99636,0
1775395800000,2024.61,2029.99,2024.30,2028.75,15500.986,1775396099999,31424060.42359,16636,8276.057,16778668.50404,0
1775396100000,2028.74,2029.40,2027.48,2029.02,3954.671,1775396399999,8022184.36595,7663,2114.034,4288385.98113,0
1775396400000,2029.02,2029.12,2027.35,2028.60,5619.931,1775396699999,11399158.70279,6783,2187.251,4436284.62224,0
1775396700000,2028.59,2031.47,2028.46,2031.44,8376.527,1775396999999,17008415.09616,8556,5596.564,11363070.50554,0
1775397000000,2031.45,2035.40,2031.44,2032.35,23311.155,1775397299999,47402430.05349,17839,12334.633,25080572.17158,0
1775397300000,2032.36,2036.99,2031.71,2035.44,26503.348,1775397599999,53918880.20584,17278,12508.272,25450995.95719,0
1775397600000,2035.44,2041.06,2033.65,2040.57,49898.147,1775397899999,101716144.92301,36804,29350.786,59833152.58612,0
1775397900000,2040.57,2040.96,2037.62,2038.02,11746.055,1775398199999,23945959.92224,12643,4250.587,8664654.52343,0
1775398200000,2038.02,2038.03,2034.53,2035.45,9416.846,1775398499999,19179098.98627,11097,2999.536,6109364.50150,0
1775398500000,2035.44,2037.00,2034.20,2036.92,6601.807,1775398799999,13440294.86572,8202,3099.045,6309493.59494,0
1775398800000,2036.93,2038.50,2036.51,2038.00,3102.558,1775399099999,6321606.04467,5741,1814.405,3697062.91283,0
1775399100000,2038.00,2040.00,2038.00,2038.89,4333.017,1775399399999,8835826.46259,6855,2696.279,5498397.56638,0
1775399400000,2038.90,2039.90,2037.26,2038.00,4981.655,1775399699999,10155793.31461,7397,1817.385,3705267.84903,0
1775399700000,2038.00,2040.96,2038.00,2039.88,7765.853,1775399999999,15842486.91303,10101,4785.313,9761750.29973,0
1775400000000,2039.89,2042.30,2039.17,2039.66,7436.446,1775400299999,15175311.49726,9087,4504.104,9192244.69291,0
1775400300000,2039.65,2039.79,2038.00,2038.33,5390.667,1775400599999,10989316.71544,6867,1814.241,3698230.11198,0
1775400600000,2038.32,2038.92,2037.90,2037.90,2177.358,1775400899999,4438489.03238,2961,933.771,1903443.55841,0
1775400900000,2037.90,2037.91,2036.80,2037.36,3518.967,1775401199999,7168940.13387,4942,996.232,2029477.79933,0
1775401200000,2037.37,2038.31,2035.72,2037.00,8052.071,1775401499999,16404034.50714,10990,3342.746,6809877.24277,0
1775401500000,2037.00,2037.74,2033.07,2037.74,16741.139,1775401799999,34068143.54680,18240,6108.727,12431707.40871,0
1775401800000,2037.74,2040.72,2037.74,2039.62,9491.381,1775402099999,19358369.27809,13924,6431.024,13116230.63252,0
1775402100000,2039.62,2042.30,2039.27,2040.79,6467.086,1775402399999,13196572.08027,9992,4147.602,8464030.97740,0
1775402400000,2040.79,2041.76,2039.09,2040.04,5017.430,1775402699999,10237957.52684,6294,2412.028,4922020.08909,0
1775402700000,2040.05,2063.00,2039.52,2059.97,151614.651,1775402999999,311544165.11242,126874,85005.916,174622932.75593,0
1775403000000,2059.97,2069.25,2056.31,2057.05,93254.863,1775403299999,192240950.81156,89411,46156.588,95171377.99778,0
1775403300000,2057.05,2059.12,2054.19,2055.55,26319.238,1775403599999,54128696.75814,28894,9485.386,19510738.71590,0
1775403600000,2055.55,2058.64,2052.27,2058.64,23593.374,1775403899999,48485757.30885,27254,12159.436,24994164.99832,0
1775403900000,2058.64,2059.00,2054.50,2055.80,16463.399,1775404199999,33855964.78454,15665,4467.014,9184044.35308,0
1775404200000,2055.81,2058.00,2055.02,2055.49,11237.329,1775404499999,23107386.82489,16044,5467.065,11242122.20798,0
1775404500000,2055.49,2055.54,2052.01,2053.13,12491.452,1775404799999,25647652.35777,14817,5095.115,10460862.49974,0
1775404800000,2053.12,2056.00,2053.12,2054.89,8177.762,1775405099999,16800900.12082,12906,4701.818,9659822.40512,0
1775405100000,2054.89,2056.24,2052.40,2054.64,10728.788,1775405399999,22042414.52860,15966,4293.699,8821841.33445,0
1775405400000,2054.63,2057.76,2053.97,2054.67,9384.505,1775405699999,19293417.63051,15255,5672.628,11663237.96607,0
1775405700000,2054.67,2056.63,2054.15,2055.75,4580.612,1775405999999,9415762.74033,8358,2624.808,5395267.15492,0
1775406000000,2055.74,2056.20,2055.00,2055.62,2991.083,1775406299999,6148661.10546,5815,1524.102,3132918.59478,0
1775406300000,2055.62,2056.74,2053.78,2053.79,5729.269,1775406599999,11778427.27814,9095,2704.962,5561292.88725,0
1775406600000,2053.79,2058.50,2053.21,2056.65,7079.626,1775406899999,14559618.88703,11828,3684.788,7577317.25401,0
1775406900000,2056.66,2057.29,2055.00,2055.39,4138.494,1775407199999,8509221.45523,7264,1778.035,3656265.42694,0
1775407200000,2055.39,2055.58,2053.01,2055.26,5978.448,1775407499999,12282171.36471,10022,2969.326,6100171.02399,0
1775407500000,2055.26,2055.26,2052.36,2052.61,9295.428,1775407799999,19090002.37519,9109,2464.209,5060017.01820,0
1775407800000,2052.62,2053.37,2048.76,2050.17,16969.147,1775408099999,34803723.73238,18841,5165.091,10594574.03968,0
1775408100000,2050.17,2051.40,2049.02,2051.24,6861.047,1775408399999,14067279.65075,9852,3110.973,6378903.03325,0
1775408400000,2051.25,2052.04,2047.04,2049.81,10820.950,1775408699999,22179766.15324,15583,4752.689,9742173.29363,0
1775408700000,2049.81,2054.98,2049.80,2054.20,10446.178,1775408999999,21442122.90032,13565,6657.408,13665070.68581,0
1775409000000,2054.19,2056.20,2054.07,2055.01,5264.895,1775409299999,10821129.39487,10298,2699.181,5547722.63131,0
1775409300000,2055.01,2055.30,2051.91,2052.05,3885.338,1775409599999,7978605.13970,7284,1944.280,3992330.60291,0
1775409600000,2052.04,2052.50,2050.69,2052.49,4167.359,1775409899999,8548906.81200,6128,2195.049,4502877.33826,0
1775409900000,2052.50,2055.84,2052.24,2055.20,3454.811,1775410199999,7098064.68754,8626,2059.699,4231405.55732,0
1775410200000,2055.20,2055.61,2054.04,2054.23,3891.095,1775410499999,7995448.78208,6785,1850.546,3802496.66141,0
1775410500000,2054.22,2056.41,2053.96,2056.38,5762.181,1775410799999,11843834.89788,6055,4325.883,8891968.30204,0
1775410800000,2056.38,2059.95,2055.42,2059.86,16651.746,1775411099999,34268069.44229,15476,11490.629,23647396.09055,0
1775411100000,2059.85,2061.44,2057.39,2059.90,26550.342,1775411399999,54688211.49899,17813,18525.202,38159861.79240,0
1775411400000,2059.90,2061.24,2057.44,2060.08,15566.799,1775411699999,32065471.72646,12506,9520.822,19611211.96680,0
1775411700000,2060.09,2061.45,2059.88,2061.31,9355.883,1775411999999,19279775.65700,7065,6166.791,12708214.71852,0
1775412000000,2061.31,2061.78,2057.79,2059.91,11113.087,1775412299999,22891088.70296,12540,5044.810,10391007.67047,0
1775412300000,2059.91,2060.00,2058.36,2058.80,5272.361,1775412599999,10858577.14346,5238,1878.054,3867964.67353,0
1775412600000,2058.81,2059.82,2055.84,2057.76,13709.897,1775412899999,28203491.40829,10414,5474.500,11260103.29891,0
1775412900000,2057.76,2058.69,2057.00,2057.01,3958.423,1775413199999,8145579.77375,5185,1531.775,3152203.58106,0
1775413200000,2057.01,2057.89,2056.92,2057.64,1399.100,1775413499999,2878481.85119,2788,855.460,1759990.69521,0
1775413500000,2057.65,2057.65,2056.64,2056.77,2478.890,1775413799999,5099516.27306,3577,1146.356,2358268.53977,0
1775413800000,2056.77,2063.24,2056.77,2061.42,10859.639,1775414099999,22374454.15573,13803,7744.076,15953901.92618,0
1775414100000,2061.42,2064.42,2060.82,2063.54,6568.823,1775414399999,13548570.87098,8982,3873.093,7989343.91914,0
1775414400000,2063.54,2065.96,2061.96,2063.90,13413.694,1775414699999,27684420.26952,13599,8235.395,16998097.67859,0
1775414700000,2063.90,2065.71,2063.12,2063.12,8357.135,1775414999999,17253447.61902,12435,4726.582,9758490.47113,0
1775415000000,2063.11,2063.11,2061.00,2061.80,6273.929,1775415299999,12936859.74591,6798,2769.691,5710999.16938,0
1775415300000,2061.81,2061.92,2060.59,2061.92,2514.195,1775415599999,5181714.89967,3795,1083.253,2232517.67246,0
